student_id,month,text_fa
RADAR-150,2026-07,🔹 محمدولی علائدینی، مشاور وزیر نیرو، با اشاره به ظرفیت‌های این وزارتخانه اعلام کرد وزارت نیرو در حال حاضر ۴۲۰ پایگاه اینترنتی و شبکه‌ای متشکل از بیش از ۱۰ هزار شرکت را در اختیار دارد که ساماندهی و هدفمند کردن این ظرفیت‌ها می‌تواند نقش مهمی در تقویت ارتباطات رسانه‌ای و اطلاع‌رسانی ایفا کند. 🔹 در این نشست مشترک که بین ساترا و وزارت نیرو برگزار شده بود همچنین از بررسی ایجاد یک سکوی برخط برای ارائه خدمات این وزارتخانه به مردم خبر دادند. در این نشست اعلام شد امکان‌سنجی راه‌اندازی این سکو در دستور کار قرار گرفته و ساترا نیز برای تسهیل فرآیند صدور مجوز آن همکاری خواهد کرد. 🆔 🔗متن کامل خبر را در سایت پیوست بخوانید:
RADAR-151,2026-08,🔹ایرانسل در اطلاعیه‌ای، در واکنش به ابهام‌های مطرح‌شده درباره نحوه محاسبه حجم بسته‌های اینترنت، اعلام کرد ترافیک بین‌الملل بدون هیچ ضریبی محاسبه می‌شود و به ازای هر یک گیگابایت مصرف، دقیقاً یک گیگابایت از حجم بسته مشترک کسر می‌شود. 🔹به گزارش روابط عمومی ایرانسل، بر اساس مصوبه‌های سازمان تنظیم مقررات و ارتباطات رادیویی، ترافیک داخلی و پیام‌رسان‌های داخلی با تعرفه ترجیحی محاسبه می‌شوند. به این ترتیب، مصرف ترافیک داخلی با ۶۳ درصد تخفیف محاسبه می‌شود و کاربران با یک بسته یک گیگابایتی می‌توانند حدود ۲.۷ گیگابایت محتوای داخلی مصرف کنند. 🆔 🔗متن کامل خبر را در سایت پیوست بخوانید: peivast.com/p/264214
RADAR-152,2026-07,🔹در نشست «کافه پیوند» با موضوع اصلاح تعرفه اینترنت، احسان چیت‌ساز، معاون سیاست‌گذاری توسعه فاوا و اقتصاد دیجیتال وزارت ارتباطات، با تأکید بر لزوم اصلاح نظام تنظیم‌گری گفت تثبیت طولانی‌مدت تعرفه اینترنت توان سرمایه‌گذاری اپراتورها را کاهش داده و به افت کیفیت خدمات انجامیده است. 🔹پیشنهادهایی مانند حذف تعرفه ترجیحی ترافیک داخلی، افزایش اختیار اپراتورها در طراحی بسته‌ها و تغییر مدل فروش اینترنت از حجم‌محور به سرعت‌محور برای اصلاح اقتصاد ترافیک کشور مطرح شد. 🆔 🔗متن کامل این خبر را در سایت پیوست بخوانید: peivast.com/p/263440
RADAR-153,2026-07,🔹ستار هاشمی، وزیر ارتباطات اعلام کرد که بیش از ۱۰۰ ایستگاه ارائه اینترنت رایگان در مسیر راهپیمایی اربعین جانمایی شده است. او همچنین ار توافق‌های جدید میان اپراتورهای ایرانی و عراقی در حوزه رومینگ خبر داد. طبق گفته هاشمی ماموریت‌های اربعین وزارت ارتباطات در دو بخش داخلی، اجرای اقدامات لازم برای توسعه و پایداری زیرساخت‌های ارتباطی کشور و بین‌المللی یعنی تعامل و هماهنگی‌های بین‌المللی با کشور عراق برای ارائه خدمات بهتر به زائران را شامل می‌شود. 🆔 🔗متن کامل این خبر را در سایت پیوست بخوانید: peivast.com/p/263440
RADAR-154,2026-07,🔹مدیرکل ارتباطات و فناوری اطلاعات هرمزگان اعلام کرد ۱۱۶ دکل مخابراتی هرمزگان در حمله شب گذشته آمریکا از مدار خارج شد. پیرو حمله دیشب آمریکا و آسیب به خطوط انتقال ترافیک و پهنای باند، ارتباطات مخابراتی در بخش‌هایی از شمال بندرعباس و حاجی‌آباد با اختلال روبه‌رو شد. در حال حاضر تلفن ثابت، تلفن همراه و اینترنت در برخی مناطق شمال استان هرمزگان قطع شده است. 🆔 🔗متن کامل این خبر را در سایت پیوست بخوانید: peivast.com/p/263152
RADAR-155,2026-07,🔹مراسم بهره‌برداری از ۶۶ پروژه ارتباطی ایرانسل در استان کرمانشاه، با حضور وزیر ارتباطات و فناوری اطلاعات، معاونان او و جمعی از مدیران استانی برگزار شد. 🔹در این مراسم، سایت نسل پنجم ارتباطی ( 5G) در شهر کرمانشاه واقع در شهرک ظفر و سایت ارتباطی روستایی در روستای خانجمال پناهی در بخش مرکزی شهرستان سنقر کرمانشاه به بهره‌برداری رسیدند. 🆔 🔗متن کامل خبر را در سایت پیوست بخوانید: peivast.com/p/263943
RADAR-156,2026-07,🔹شرکت رایتل طبق آمار منتشر شده از سمت سازمان تنظیم مقررات و ارتباطات رادیویی در شاخص‌های کلیدی کیفیت شبکه نسل چهارم(4G) رتبه نخست کشور را کسب کرد. طبق گزارش سازمان تنظیم مقررات و ارتباطات رادیویی از عملکرد اپراتورها در سه‌ماهه چهارم سال ۱۴۰۴، ارزیابی وضعیت شبکه‌ها براساس معیارهای تخصصی کیفیت خدمات مورد سنجش قرار گرفته است. 🆔 🔗متن کامل این خبر را در سایت پیوست بخوانید: peivast.com/p/263440
RADAR-157,2026-08,🔹ایرانسل همزمان با سفر استانی وزیر ارتباطات به استان خراسان شمالی، یک سایت نسل پنجم(5G) را در بجنورد راه‌‌اندازی کرد. همچین یک سایت ارتباطی روستایی در شهرستان مانه و سملقان به بهره‌برداری کامل رسید. سایت نسل پنجم ایرانسل واقع در پارک آذری شهر بجنورد، با اعتباری معادل ۲ میلیارد و ۸۳ میلیون تومان به بهره‌برداری رسید. 🆔 🔗متن کامل این خبر را در سایت پیوست بخوانید: peivast.com/p/264632
RADAR-158,2026-08,🔺رایتل: حتی یک مورد حجم‌خواری تأیید نشده است 🔹مدیرعامل رایتل در واکنش به گلایه کاربران از «حجم‌خواری» اینترنت گفت تاکنون حتی یک مورد کسر عمدی و غیرواقعی از بسته‌های اینترنت این اپراتور تأیید نشده است. مهدی فقیهی تأکید کرد اپراتورها باید در برابر هر گیگابایت اینترنتی که کاربران بابت آن پول پرداخت می‌کنند پاسخگو باشند. 🆔 🔗 متن کامل خبر را در سایت پیوست بخوانید: peivast.com/p/264962
RADAR-159,2026-08,🔹همراه اول همزمان با سفر استانی وزیر ارتباطات به استان خراسان شمالی، سایت نسل پنجم (5G) را در شهر بجنورد راه‌اندازی و از یک سایت ارتباطی جدید در روستای «کلاته رضا» رونمایی کرد. پروژه‌های توسعه‌ای همراه اول در خراسان شمالی از زمان استقرار دولت چهاردهم تاکنون با اعتباری بالغ بر ۴۶۵ میلیارد تومان اجرا شده‌ است. 🆔 🔗متن کامل این خبر را در سایت پیوست بخوانید: peivast.com/p/264632
RADAR-160,2026-07,🔹آئین بهره‌برداری از شبکه فیبر نوری آسیاتک در روانسر همزمان با حضور وزیر ارتباطات انجام شد. آسیاتک اعلام کرد تاکنون ۹۳ درصد از خانواده‌های روانسری تحت پوشش شبکه فیبر نوری این شرکت قرار گرفته‌اند. 🆔 🔗متن کامل این خبر را در سایت پیوست بخوانید: peivast.com/p/263943
